,test_inet256_thin,test_inet256_thick,test_inet256_nn2,test_inet256_genhalf,test_inet256_ex64,test_inet256_ev2li
0,0.07855018973350525,0.02560289017856121,0.17209288477897644,0.3203731179237366,0.8600858449935913,0.08008737117052078
1,0.12735499441623688,0.12468135356903076,0.154257670044899,0.3583146929740906,0.8771415948867798,0.08825348317623138
2,0.011084996163845062,0.11762521415948868,0.09356529265642166,0.23063315451145172,0.8124623894691467,0.03873083367943764
3,0.02182241901755333,0.14371362328529358,0.44705069065093994,0.435579776763916,0.7877082824707031,0.29652997851371765
4,0.023169726133346558,0.2534354329109192,0.04667523503303528,0.38704630732536316,0.7201956510543823,0.008760002441704273
5,0.1272762417793274,0.14968489110469818,0.2707926034927368,0.4782557189464569,0.7822005152702332,0.1816493421792984
6,0.06363215297460556,0.0014358556363731623,0.0881490632891655,0.33056366443634033,0.7005562782287598,0.029601629823446274
7,0.03521568700671196,0.09044864773750305,0.18444889783859253,0.358089417219162,0.7184970378875732,0.10866808146238327
8,0.027462048456072807,0.00417409697547555,0.08226843923330307,0.41879573464393616,0.7685420513153076,0.037559881806373596
9,0.021699445322155952,0.36048027873039246,0.019177401438355446,0.320641428232193,0.7288144826889038,0.011867002584040165
10,0.15345965325832367,0.18156319856643677,0.32856568694114685,0.37067243456840515,0.7823237180709839,0.1753551959991455
11,0.17966414988040924,0.2598939538002014,0.34754666686058044,0.460072785615921,0.8770091533660889,0.13503676652908325
12,0.09111538529396057,0.16953560709953308,0.323833167552948,0.44832807779312134,0.9560614824295044,0.15471969544887543
13,0.12819363176822662,0.27280735969543457,0.2544039487838745,0.3761335015296936,0.7812724113464355,0.16358861327171326
14,0.12611694633960724,0.12390155345201492,0.2717924416065216,0.2745577096939087,0.7395880222320557,0.08365339040756226
15,0.05521705746650696,0.12327300757169724,0.15647512674331665,0.28934019804000854,0.740460991859436,0.0904223769903183
16,0.06686825305223465,0.13682103157043457,0.05526209995150566,0.3771017789840698,0.6769050359725952,0.04132059961557388
17,0.05176675319671631,0.06797272711992264,0.2473812848329544,0.3211188316345215,0.6497080326080322,0.1552247703075409
18,0.013998041860759258,0.09251171350479126,0.11173578351736069,0.32533225417137146,0.7332847714424133,0.04141581431031227
19,0.13308431208133698,0.12548787891864777,0.18596205115318298,0.3107391595840454,0.736034631729126,0.13458441197872162
20,0.06239503249526024,0.3469058573246002,0.12974229454994202,0.4048856198787689,0.7216254472732544,0.05764107406139374
21,0.032687220722436905,0.26702746748924255,0.23696091771125793,0.3872060477733612,0.7501024603843689,0.1482940912246704
22,0.07673022896051407,0.02185334637761116,0.14438733458518982,0.313808411359787,0.7383482456207275,0.06555140763521194
23,0.0468999519944191,0.09854581952095032,0.4245170056819916,0.31950268149375916,0.7538589835166931,0.1974535584449768
24,0.15076526999473572,0.21431805193424225,0.47176265716552734,0.30358484387397766,0.7779936790466309,0.3572719693183899
25,0.02645926922559738,0.17503508925437927,0.40651923418045044,0.34515056014060974,0.7606906294822693,0.20627930760383606
26,0.19776684045791626,0.10122843086719513,0.712239682674408,0.3573043942451477,0.6658757328987122,0.29628655314445496
27,0.026649322360754013,0.22127217054367065,0.021099349483847618,0.34493404626846313,0.7327733635902405,0.006715021096169949
28,0.17150184512138367,0.025615539401769638,0.22045348584651947,0.4325464367866516,0.8284912109375,0.10722579061985016
29,0.037787020206451416,0.07603028416633606,0.05161681026220322,0.3255188465118408,0.7140629291534424,0.026047835126519203
30,0.1840207874774933,0.10442478954792023,0.3123380243778229,0.3903161287307739,0.8622891306877136,0.1876811534166336
31,0.07137201726436615,0.0176295917481184,0.13787108659744263,0.38483554124832153,0.8579753637313843,0.06393393874168396
32,0.0950375348329544,0.0495346263051033,0.3701751232147217,0.3363022208213806,0.9209328889846802,0.21576786041259766
33,0.03194999322295189,0.27521559596061707,0.5345191359519958,0.33796918392181396,0.6154523491859436,0.33265846967697144
34,0.012494070455431938,0.2205619513988495,0.3928048014640808,0.4298096299171448,0.7649060487747192,0.19520366191864014
35,0.15334340929985046,0.11896702647209167,0.35088780522346497,0.41090723872184753,0.8618984222412109,0.11421620845794678
36,0.03291868045926094,0.13867142796516418,0.06255708634853363,0.3373900055885315,0.7509709000587463,0.046042490750551224
37,0.07002647966146469,0.26782190799713135,0.21208395063877106,0.3624764084815979,0.7655633091926575,0.07127662003040314
38,0.09752660989761353,0.25543922185897827,0.5448087453842163,0.3334077298641205,0.7712663412094116,0.32273411750793457
39,0.03788098320364952,0.0829232782125473,0.07120878994464874,0.3545982837677002,0.7098965644836426,0.028289850801229477
40,0.05652732402086258,0.19964013993740082,0.14352864027023315,0.3194086253643036,0.8267030715942383,0.09709040075540543
41,0.0221464354544878,0.27414029836654663,0.12493431568145752,0.351248562335968,0.7442179918289185,0.06522050499916077
42,0.08734051883220673,0.03996216133236885,0.2943900525569916,0.3251991271972656,0.7456157207489014,0.05507111921906471
43,0.04841484874486923,0.2095929980278015,0.08190672099590302,0.34839755296707153,0.8230724334716797,0.03590540587902069
44,0.14086496829986572,0.2627679109573364,0.16633941233158112,0.4048689305782318,0.7492293119430542,0.05419774726033211
45,0.10828705132007599,0.09922266006469727,0.151132270693779,0.32872897386550903,0.6184698343276978,0.07434746623039246
46,0.05699584633111954,0.015736782923340797,0.16412368416786194,0.34389591217041016,0.70659339427948,0.07429011166095734
47,0.028008095920085907,0.05789140611886978,0.06774390488862991,0.4031011462211609,0.7997159957885742,0.0268623698502779
48,0.033755749464035034,0.2286096066236496,0.11618147790431976,0.3297242522239685,0.7026447653770447,0.0503886453807354
49,0.016158005222678185,0.04162892699241638,0.054153166711330414,0.3493568003177643,0.6950250267982483,0.016643565148115158
50,0.12299439311027527,0.09036557376384735,0.3321256637573242,0.409970760345459,0.6771095395088196,0.15345962345600128
51,0.1349789798259735,0.10286916792392731,0.27422013878822327,0.4311843812465668,0.8875213861465454,0.1269105076789856
52,0.054899901151657104,0.24341168999671936,0.13013888895511627,0.36077526211738586,0.8025065064430237,0.04505830630660057
53,0.006256432272493839,0.0525721050798893,0.081931933760643,0.3359552323818207,0.7611197233200073,0.038989752531051636
54,0.07646233588457108,0.15370234847068787,0.15277397632598877,0.43556082248687744,0.8303389549255371,0.08337444067001343
55,0.046204742044210434,0.2959672212600708,0.12497355043888092,0.3872201442718506,0.822566032409668,0.04642149806022644
56,0.055535465478897095,0.036449480801820755,0.15056556463241577,0.34999704360961914,0.6754982471466064,0.14642617106437683
57,0.12658248841762543,0.20241472125053406,0.31704920530319214,0.35797467827796936,0.7467685341835022,0.22440628707408905
58,0.02055554836988449,0.34044697880744934,0.14164236187934875,0.36305612325668335,0.6859674453735352,0.04209873825311661
59,0.03080737218260765,0.20406866073608398,0.24322505295276642,0.36735421419143677,0.5935249328613281,0.11471174657344818
60,0.11998407542705536,0.14553040266036987,0.2143598049879074,0.31573373079299927,0.643282413482666,0.07967393100261688
61,0.028412405401468277,0.06768321990966797,0.20757928490638733,0.20290328562259674,0.6526577472686768,0.22366195917129517
62,0.09090308845043182,0.04033105820417404,0.4199258089065552,0.348503053188324,0.7526971697807312,0.3058457672595978
63,0.0811232328414917,0.059215083718299866,0.5167005658149719,0.36030372977256775,0.760680615901947,0.3015552759170532
64,0.12195320427417755,0.05194758623838425,0.17092984914779663,0.43067625164985657,0.7356003522872925,0.05395285785198212
65,0.015590662136673927,0.04468782991170883,0.20614925026893616,0.3740657567977905,0.7907228469848633,0.10689840465784073
66,0.13401278853416443,0.09033263474702835,0.28725290298461914,0.33800795674324036,0.6633427739143372,0.16548044979572296
67,0.09189262986183167,0.2997475862503052,0.18222415447235107,0.34217387437820435,0.7412443161010742,0.0919787734746933
68,0.12678132951259613,0.15054714679718018,0.37651297450065613,0.35014981031417847,0.6618587970733643,0.12533460557460785
69,0.20115871727466583,0.19120202958583832,0.42753633856773376,0.4100192189216614,0.7916151285171509,0.2662404179573059
70,0.0949309766292572,0.11422111093997955,0.17659419775009155,0.37436842918395996,0.6081871390342712,0.09409188479185104
71,0.09010577201843262,0.14932233095169067,0.5203322172164917,0.31054380536079407,0.6997945308685303,0.28031039237976074
72,0.059150394052267075,0.3496547341346741,0.44455215334892273,0.3410186767578125,0.7639331221580505,0.24192772805690765
73,0.04479694738984108,0.1624177247285843,0.10508162528276443,0.3628707826137543,0.599426805973053,0.029933463782072067
74,0.09745842963457108,0.04765929654240608,0.28248491883277893,0.38550662994384766,0.6529499888420105,0.1947353184223175
75,0.02136722393333912,0.11729540675878525,0.11182676255702972,0.3849114775657654,0.7449710965156555,0.06101327762007713
76,0.17855320870876312,0.191421240568161,0.25094228982925415,0.42939746379852295,0.7321214079856873,0.13912741839885712
77,0.07930868864059448,0.11133146286010742,0.5685104131698608,0.3833065927028656,0.754993200302124,0.23351672291755676
78,0.1296902745962143,0.2497694492340088,0.18245114386081696,0.36297547817230225,0.8399400115013123,0.11003725975751877
79,0.09987220168113708,0.05496435612440109,0.27723535895347595,0.35507744550704956,0.6869147419929504,0.21931305527687073
80,0.09861095994710922,0.17683202028274536,0.03581617400050163,0.30394119024276733,0.6393617987632751,0.021633952856063843
81,0.022117210552096367,0.4343973398208618,0.20713691413402557,0.3730376958847046,0.8673854470252991,0.11951113492250443
82,0.08308524638414383,0.27493131160736084,0.15602660179138184,0.3745766878128052,0.7103251814842224,0.0454111322760582
83,0.05485013872385025,0.08448811620473862,0.24282461404800415,0.43065208196640015,0.8108334541320801,0.11169566214084625
84,0.11483798921108246,0.18241403996944427,0.24868862330913544,0.4059968590736389,0.6849687099456787,0.1419479101896286
85,0.13094480335712433,0.08166717737913132,0.2413395643234253,0.3621199429035187,0.6865440011024475,0.2011978030204773
86,0.09762383997440338,0.1600736379623413,0.26183152198791504,0.2985527515411377,0.6780678033828735,0.13773688673973083
87,0.07195184379816055,0.25577181577682495,0.2730172276496887,0.39174899458885193,0.7623310089111328,0.18311631679534912
88,0.0055475602857768536,0.031065884977579117,0.03949974104762077,0.27784377336502075,0.6787133812904358,0.014981153421103954
89,0.09419719874858856,0.1409870684146881,0.13199907541275024,0.41384002566337585,0.8886717557907104,0.052447933703660965
90,0.02300073951482773,0.054810527712106705,0.13913831114768982,0.38530462980270386,0.7119970321655273,0.020593944936990738
91,0.13108545541763306,0.16585864126682281,0.14163553714752197,0.3775409758090973,0.7416095733642578,0.07272648811340332
92,0.11472909152507782,0.2786100506782532,0.3641608655452728,0.45210617780685425,0.7055140733718872,0.21931374073028564
93,0.054485417902469635,0.24629315733909607,0.05788886547088623,0.3240300416946411,0.7371413111686707,0.023635029792785645
94,0.033730268478393555,0.009748958051204681,0.21482697129249573,0.37037375569343567,0.7067245244979858,0.04106789454817772
95,0.020342610776424408,0.07789073139429092,0.04668620601296425,0.391152560710907,0.7584357261657715,0.033894576132297516
96,0.0058987876400351524,0.28503507375717163,0.19124272465705872,0.3887179493904114,0.737187385559082,0.1135527640581131
97,0.07006761431694031,0.13169217109680176,0.5942149758338928,0.4072737693786621,0.8589240312576294,0.2308163344860077
98,0.11257553100585938,0.36837273836135864,0.33178243041038513,0.34153562784194946,0.7637460231781006,0.14139969646930695
99,0.10817713290452957,0.03096209093928337,0.4268198311328888,0.31203800439834595,0.6907237768173218,0.22743010520935059
